iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index
ITA;Europe;Italy;01/05/2020;2074280;19650;20620;282360;2690;323857;3430727;325;34104;467005;4449;5356;72;1578.0;26.099;19147.0;316.679;;;;;74208.0;2053425.0;33.962;1.227;58724.0;0.971;0.035;28.5;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;02/05/2020;2093280;19000;1996714;287100;4740;332286;3462151;31425;33024;474845;784;5496;7;1539.0;25.454;18896.0;312.528;;;;;55412.0;2108837.0;34.879;0.916;57299.0;0.948;0.035;28.7;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;03/05/2020;2107170;13890;1863143;288840;1740;3200;3485125;22973;30815;477723;2878;5293;68;1501.0;24.826;18743.0;309.997;;;2207.735;36.515;44935.0;2153772.0;35.622;0.743;56588.0;0.936;0.033;30.4;tests performed;;;;;;9352;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;04/05/2020;2119380;12210;1789143;290790;1950;300286;3505319;20195;29591;480948;3225;4967;66;1479.0;24.462;18302.0;302.703;;;;;37631.0;2191403.0;36.244;0.622;57392.0;0.949;0.031;32.1;tests performed;;;;;;6296;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;05/05/2020;2130130;10750;16440;293150;2360;279429;3523099;1778;27191;484851;3903;4622;66;1427.0;23.602;17697.0;292.697;;;;;55263.0;2246666.0;37.158;0.914;57105.0;0.944;0.029;34.7;tests performed;;;;;;6296;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;06/05/2020;2144570;14440;1552286;296840;3690;2860;3546982;23883;25674;490954;6103;473;67;1333.0;22.047;17102.0;282.856;;;;;64263.0;2310929.0;38.221;1.063;57167.0;0.946;0.027;36.8;tests performed;;;;;;6296;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;07/05/2020;2158580;14010;14850;299580;2740;284429;3570153;23172;24561;495486;4532;4704;68;1311.0;21.683;16485.0;272.651;;;;;70359.0;2381288.0;39.385;1.164;57439.0;0.95;0.026;38.7;tests performed;;;;;;6296;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;08/05/2020;2171850;13270;1393857;302010;2430;280714;3592101;21948;23054;499505;4019;4643;67;1168.0;19.318;15804.0;261.388;;;;;63775.0;2445063.0;40.44;1.055;55948.0;0.925;0.025;40.1;tests performed;;;;;;6296;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;09/05/2020;2182680;10830;1277143;303950;1940;240714;3610013;17912;21123;502714;3209;3981;66;1034.0;17.102;14868.0;245.907;;;;;69171.0;2514234.0;41.584;1.144;57914.0;0.958;0.022;45.3;tests performed;;;;;;6296;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;10/05/2020;2190700;8020;1193286;305600;1650;239429;3623278;13265;19736;505443;2729;396;65;1027.0;16.986;14645.0;242.219;;;1631.76;26.988;51678.0;2565912.0;42.439;0.855;58877.0;0.974;0.02;49.3;tests performed;;;;;;6296;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;11/05/2020;2198140;7440;1125143;307390;1790;237143;3635583;12305;18609;508403;2961;3922;66;999.0;16.523;14538.0;240.449;;;;;40740.0;2606652.0;43.112;0.674;59321.0;0.981;0.019;52.7;tests performed;;;;;;6296;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;12/05/2020;2212160;14020;1171857;309110;1720;2280;3658771;23188;19382;511248;2845;3771;68;952.0;15.745;13817.0;228.524;;;;;67003.0;2673655.0;44.221;1.108;60998.0;1.009;0.019;52.1;tests performed;;;;;;6296;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;13/05/2020;2221040;8880;1092429;311060;1950;203143;3673458;14687;18068;514473;3225;336;68;893.0;14.77;13065.0;216.087;;;;;61973.0;2735628.0;45.246;1.025;60671.0;1.003;0.018;55.5;tests performed;;;;;;6296;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;14/05/2020;2230960;9920;10340;313680;2620;201429;3689865;16407;17102;518807;4333;3331;67;855.0;14.141;12308.0;203.566;;;;;71876.0;2807504.0;46.434;1.189;60888.0;1.007;0.017;58.9;tests performed;;;;;;6296;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;15/05/2020;2238850;7890;957143;316100;2420;201286;3702915;1305;15831;522809;4003;3329;66;808.0;13.364;11600.0;191.857;;;;;68176.0;2875680.0;47.562;1.128;61517.0;1.017;0.016;64.3;tests performed;;;;;;6296;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;16/05/2020;2247600;8750;927429;317630;1530;195429;3717387;14472;15339;52534;2531;3232;66;775.0;12.818;11175.0;184.827;;;;;69179.0;2944859.0;48.706;1.144;61518.0;1.017;0.015;66.3;tests performed;;;;;;6667;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;17/05/2020;2254350;6750;909286;319080;1450;192571;3728551;11164;15039;527738;2398;3185;65;762.0;12.603;11073.0;183.14;;;1163.969;19.251;60101.0;3004960.0;49.7;0.994;62721.0;1.037;0.014;69.0;tests performed;;;;;;6667;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;18/05/2020;2258860;4510;867429;320070;990;181143;373601;7459;14347;529375;1637;2996;64;749.0;12.388;10956.0;181.205;;;;;36406.0;3041366.0;50.302;0.602;62102.0;1.027;0.014;71.6;tests performed;;;;;;6389;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;19/05/2020;2266990;8130;783286;321690;1620;179714;3749457;13447;12955;532055;2679;2972;67;716.0;11.842;10707.0;177.087;;;;;63158.0;3104524.0;51.347;1.045;61553.0;1.018;0.013;78.6;tests performed;;;;;;6389;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;20/05/2020;2273640;6650;751429;323300;1610;174857;3760455;10999;12428;534718;2663;2892;67;676.0;11.181;10300.0;170.355;;;;;67195.0;3171719.0;52.458;1.111;62299.0;1.03;0.012;82.9;tests performed;;;;;;6389;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;21/05/2020;2280060;6420;701429;324860;1560;159714;3771074;10618;11601;537298;258;2642;68;640.0;10.585;9909.0;163.889;;;;;71679.0;3243398.0;53.644;1.186;62271.0;1.03;0.011;88.8;tests performed;;;;;;6389;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;22/05/2020;2286580;6520;681857;326160;1300;143714;3781857;10784;11277;539448;215;2377;68;595.0;9.841;9552.0;157.984;;;;;75380.0;3318778.0;54.89;1.247;63300.0;1.047;0.011;92.8;tests performed;;;;;;6389;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;23/05/2020;2293270;6690;652429;327350;1190;138857;3792922;11065;10791;541416;1968;2297;68;572.0;9.461;9267.0;153.27;;;;;72410.0;3391188.0;56.088;1.198;63761.0;1.055;0.01;97.7;tests performed;;;;;;6389;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;24/05/2020;2298580;5310;631857;327850;500;125286;3801704;8782;10451;542243;827;2072;66;553.0;9.146;9166.0;151.6;;;764.293;12.641;55824.0;3447012.0;57.011;0.923;63150.0;1.044;0.01;99.9;tests performed;;;;;;6389;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;25/05/2020;2301580;3000;610286;328770;920;124286;3806666;4962;10094;543765;1522;2056;65;541.0;8.948;8726.0;144.322;;;;;35241.0;3482253.0;57.594;0.583;62984.0;1.042;0.01;103.2;tests performed;;;;;;6389;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;26/05/2020;2305550;3970;550857;329550;780;112286;3813232;6566;9111;545055;129;1857;66;521.0;8.617;8438.0;139.559;;;;;57674.0;3539927.0;58.548;0.954;62200.0;1.029;0.009;112.9;tests performed;;;;;;6389;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;27/05/2020;2311390;5840;539286;330720;1170;1060;3822891;9659;8919;54699;1935;1753;69;505.0;8.352;8234.0;136.185;;;;;67324.0;3607251.0;59.662;1.113;62219.0;1.029;0.009;115.4;tests performed;;;;;;6389;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;28/05/2020;2317320;5930;532286;331420;700;93714;3832699;9808;8804;548148;1158;155;7;489.0;8.088;7868.0;130.132;;;;;75893.0;3683144.0;60.917;1.255;62821.0;1.039;0.008;118.0;tests performed;;;;;;6389;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;29/05/2020;2322480;5160;512857;332290;870;87571;3841234;8534;8482;549586;1439;1448;69;475.0;7.856;7569.0;125.186;;;;;72135.0;3755279.0;62.11;1.193;62357.0;1.031;0.008;121.6;tests performed;;;;;;6389;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;30/05/2020;2326640;4160;476714;333400;1110;86429;3848114;688;7885;551422;1836;1429;66;450.0;7.443;7130.0;117.926;;;;;69342.0;3824621.0;63.257;1.147;61919.0;1.024;0.008;129.9;tests performed;;;;;;6389;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;31/05/2020;2329970;3330;448429;334150;750;900;3853621;5508;7417;552663;124;1489;64;435.0;7.195;6822.0;112.832;;;582.986;9.642;54118.0;3878739.0;64.152;0.895;61675.0;1.02;0.007;137.5;tests performed;;;;;;6389;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;01/06/2020;2331970;2000;434143;334750;600;85429;3856929;3308;718;553655;992;1413;62;424.0;7.013;6523.0;107.886;;;;;31394.0;3910133.0;64.671;0.519;61126.0;1.011;0.007;140.8;tests performed;;;;;;6389;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;02/06/2020;2335150;3180;422857;335300;550;82143;3862189;526;6994;554565;91;1359;64;408.0;6.748;6324.0;104.595;;;;;52159.0;3962292.0;65.534;0.863;60338.0;0.998;0.007;142.7;tests performed;;;;;;5278;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;03/06/2020;2338360;3210;385286;336010;710;75571;3867498;5309;6372;555739;1174;125;66;353.0;5.838;6095.0;100.807;;;;;37299.0;3999591.0;66.151;0.617;56049.0;0.927;0.007;145.5;tests performed;;;;;;4444;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;04/06/2020;2340130;1770;325857;336890;880;78143;3870425;2927;5389;557195;1455;1292;67;338.0;5.59;5841.0;96.606;;;;;49953.0;4049544.0;66.977;0.826;52343.0;0.866;0.006;160.6;tests performed;;;;;;4444;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;05/06/2020;2345310;5180;326143;337740;850;77857;3878993;8567;5394;5586;1406;1288;72;316.0;5.226;5617.0;92.902;;;;;65028.0;4114572.0;68.052;1.076;51328.0;0.849;0.006;157.4;tests performed;;;;;;4444;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;06/06/2020;2348010;2700;305286;338460;720;72286;3883459;4466;5049;559791;1191;1196;71;293.0;4.846;5295.0;87.576;;;;;72485.0;4187057.0;69.251;1.199;51777.0;0.856;0.006;169.6;tests performed;;;;;;4444;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;07/06/2020;2349980;1970;285857;338990;530;69143;3886717;3258;4728;560668;877;1144;71;287.0;4.747;5151.0;85.194;;;440.746;7.29;49478.0;4236535.0;70.07;0.818;51114.0;0.845;0.006;178.8;tests performed;;;;;;4444;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;08/06/2020;2352780;2800;297286;339640;650;69857;3891348;4631;4917;561743;1075;1155;73;283.0;4.681;5012.0;82.895;;;;;27112.0;4263647.0;70.518;0.448;50502.0;0.835;0.006;169.9;tests performed;;;;;;4444;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;09/06/2020;2355610;2830;292286;340430;790;73286;3896028;4681;4834;563049;1307;1212;76;263.0;4.35;4844.0;80.117;;;;;55003.0;4318650.0;71.428;0.91;50908.0;0.842;0.006;174.2;tests performed;;;;;;4444;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;10/06/2020;2357630;2020;275286;341140;710;73286;3899369;3341;4553;564224;1174;1212;78;249.0;4.118;4569.0;75.568;;;;;62699.0;4381349.0;72.465;1.037;54537.0;0.902;0.005;198.1;tests performed;;;;;;4444;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;11/06/2020;2361420;3790;304143;341670;530;68286;3905638;6268;503;5651;877;1129;82;236.0;3.903;4367.0;72.227;;;;;62472.0;4443821.0;73.498;1.033;56325.0;0.932;0.005;185.2;tests performed;;;;;;500;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;12/06/2020;2363050;1630;253429;342230;560;64143;3908334;2696;4192;566027;926;1061;83;227.0;3.754;4120.0;68.142;;;;;70620.0;4514441.0;74.666;1.168;57124.0;0.945;0.004;225.4;tests performed;;;;;;500;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;13/06/2020;2366510;3460;264286;343010;780;650;3914056;5723;4371;567317;129;1075;88;220.0;3.639;3967.0;65.612;;;;;49750.0;4564191.0;75.489;0.823;53876.0;0.891;0.005;203.9;tests performed;;;;;;500;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;14/06/2020;2369890;3380;284429;343450;440;63714;3919647;559;4704;568044;728;1054;9;209.0;3.457;3803.0;62.899;;;409.693;6.776;56527.0;4620718.0;76.424;0.935;54883.0;0.908;0.005;193.0;tests performed;;;;;;500;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;15/06/2020;2372900;3010;287429;343710;260;58143;3924625;4978;4754;568474;43;962;91;207.0;3.424;3696.0;61.129;;;;;28107.0;4648825.0;76.889;0.465;55025.0;0.91;0.005;191.4;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;16/06/2020;2375000;2100;2770;344050;340;51714;3928098;3473;4581;569037;562;855;91;177.0;2.927;3478.0;57.524;;;;;46882.0;4695707.0;77.664;0.775;53865.0;0.891;0.005;194.5;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;17/06/2020;2378280;3280;2950;344480;430;47714;3933523;5425;4879;569748;711;789;94;163.0;2.696;3276.0;54.183;;;;;77701.0;4773408.0;78.949;1.285;56008.0;0.926;0.005;189.9;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;18/06/2020;2381590;3310;288143;345140;660;49571;3938998;5475;4766;57084;1092;82;95;168.0;2.779;3035.0;50.197;;;;;58154.0;4831562.0;79.911;0.962;55392.0;0.916;0.005;192.2;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;19/06/2020;2380110;-1480;243714;345610;470;48286;393655;-2448;4031;571617;777;799;95;161.0;2.663;2793.0;46.194;;;;;57541.0;4889103.0;80.863;0.952;53523.0;0.885;0.005;219.6;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;20/06/2020;2382750;2640;2320;346100;490;44143;3940916;4366;3837;572427;81;73;95;152.0;2.514;2626.0;43.432;;;;;54722.0;4943825.0;81.768;0.905;54233.0;0.897;0.004;233.8;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;21/06/2020;2384990;2240;215714;346340;240;41286;3944621;3705;3568;572824;397;683;95;148.0;2.448;2462.0;40.72;;;333.564;5.517;40545.0;4984370.0;82.438;0.671;51950.0;0.859;0.004;240.8;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;22/06/2020;2387200;2210;204286;346570;230;40857;3948276;3655;3379;573205;38;676;97;127.0;2.1;2165.0;35.808;;;;;28972.0;5013342.0;82.917;0.479;52074.0;0.861;0.004;254.9;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;23/06/2020;2388330;1130;190429;346750;180;38571;3950145;1869;315;573502;298;638;99;115.0;1.902;1968.0;32.549;;;;;40485.0;5053827.0;83.587;0.67;51160.0;0.846;0.004;268.7;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;24/06/2020;2394100;5770;2260;346440;-310;280;3959688;9543;3738;57299;-513;463;109;107.0;1.77;1717.0;28.398;;;;;53266.0;5107093.0;84.468;0.881;47669.0;0.788;0.005;210.9;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;25/06/2020;2397060;2960;2210;346780;340;23429;3964584;4896;3655;573552;562;387;101;103.0;1.704;1618.0;26.761;;;;;56061.0;5163154.0;85.395;0.927;47370.0;0.783;0.005;214.3;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;26/06/2020;2399610;2550;278571;347080;300;210;3968802;4218;4607;574048;496;347;93;105.0;1.737;1461.0;24.164;;;;;52768.0;5215922.0;86.268;0.873;46688.0;0.772;0.006;167.6;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;27/06/2020;2401360;1750;265857;347160;80;15143;3971696;2894;4397;57418;132;25;86;97.0;1.604;1357.0;22.444;;;;;61351.0;5277273.0;87.283;1.015;47635.0;0.788;0.006;179.2;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;28/06/2020;2403100;1740;258714;347380;220;14857;3974574;2878;4279;574544;364;246;82;98.0;1.621;1258.0;20.807;;;352.596;5.832;37346.0;5314619.0;87.9;0.618;47178.0;0.78;0.005;182.4;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;29/06/2020;2404360;1260;245143;347440;60;12429;3976658;2084;4055;574644;99;206;8;96.0;1.588;1216.0;20.112;;;;;27218.0;5341837.0;88.351;0.45;46928.0;0.776;0.005;191.4;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;30/06/2020;2405780;1420;249286;347670;230;13143;3979006;2349;4123;575024;38;217;81;93.0;1.538;1183.0;19.566;;;;;48273.0;5390110.0;89.149;0.798;48040.0;0.795;0.005;192.7;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;01/07/2020;2407600;1820;192857;347880;210;20571;3982017;301;319;575371;347;34;84;87.0;1.439;1112.0;18.392;;;;;55366.0;5445476.0;90.065;0.916;48340.0;0.8;0.004;250.7;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;02/07/2020;2409610;2010;179286;348180;300;200;3985341;3324;2965;575867;496;331;88;82.0;1.356;1045.0;17.284;;;;;53243.0;5498719.0;90.945;0.881;47938.0;0.793;0.004;267.4;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;03/07/2020;2411840;2230;174714;348330;150;17857;3989029;3688;289;576116;248;295;91;79.0;1.307;1035.0;17.118;;;;;50096.0;5548815.0;91.774;0.829;47556.0;0.787;0.004;272.2;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;04/07/2020;2414190;2350;183286;348540;210;19714;3992916;3887;3031;576463;347;326;93;71.0;1.174;1011.0;16.721;;;;;52011.0;5600826.0;92.634;0.86;46222.0;0.764;0.004;252.2;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;05/07/2020;2416110;1920;185857;348610;70;17571;3996092;3176;3074;576579;116;291;93;74.0;1.224;1019.0;16.854;;;353.598;5.848;37462.0;5638288.0;93.254;0.62;46238.0;0.765;0.004;248.8;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;06/07/2020;2418190;2080;197571;348690;80;17857;3999532;344;3268;576711;132;295;93;72.0;1.191;1018.0;16.837;;;;;22166.0;5660454.0;93.62;0.367;45517.0;0.753;0.004;230.4;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;07/07/2020;2419560;1370;196857;348990;300;18857;4001798;2266;3256;577207;496;312;92;70.0;1.158;1010.0;16.705;;;;;43219.0;5703673.0;94.335;0.715;44795.0;0.741;0.004;227.6;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;08/07/2020;2421490;1930;198429;349140;150;180;400499;3192;3282;577455;248;298;95;71.0;1.174;970.0;16.043;;;;;50443.0;5754116.0;95.169;0.834;44091.0;0.729;0.005;222.2;tests performed;;;;;;5556;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;09/07/2020;2423630;2140;200286;349260;120;15429;4008529;3539;3313;577654;198;255;98;69.0;1.141;940.0;15.547;;;;;52552.0;5806668.0;96.039;0.869;43993.0;0.728;0.005;219.7;tests performed;;;;;;5833;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;10/07/2020;2426390;2760;207857;349380;120;150;4013094;4565;3438;577852;198;248;10;65.0;1.075;909.0;15.034;;;;;47953.0;5854621.0;96.832;0.793;43687.0;0.723;0.005;210.2;tests performed;;;;;;5833;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;11/07/2020;2428270;1880;201143;349450;70;130;4016203;3109;3327;577968;116;215;98;67.0;1.108;893.0;14.77;;;;;45931.0;5900552.0;97.591;0.76;42818.0;0.708;0.005;212.9;tests performed;;;;;;5833;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;12/07/2020;2430610;2340;207143;349540;90;13286;4020074;387;3426;578117;149;22;97;68.0;1.125;844.0;13.959;;;319.541;5.285;38259.0;5938811.0;98.224;0.633;42932.0;0.71;0.005;207.3;tests performed;;;;;;5833;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;13/07/2020;2432300;1690;201571;349670;130;140;4022869;2795;3334;578332;215;232;95;65.0;1.075;833.0;13.777;;;;;23933.0;5962744.0;98.62;0.396;43184.0;0.714;0.005;214.2;tests performed;;;;;;5833;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;14/07/2020;2433440;1140;198286;349840;170;12143;4024754;1885;328;578613;281;201;94;60.0;0.992;837.0;13.843;;;;;41867.0;6004611.0;99.312;0.692;42991.0;0.711;0.005;216.8;tests performed;;;;;;5833;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;15/07/2020;2435060;1620;193857;349970;130;11857;4027434;2679;3206;578828;215;196;97;57.0;0.943;854.0;14.125;;;;;48449.0;6053060.0;100.114;0.801;42706.0;0.706;0.005;220.3;tests performed;;;;;;5833;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;16/07/2020;2437360;2300;196143;350170;200;130;4031238;3804;3244;579159;331;215;102;53.0;0.877;803.0;13.281;;;;;50432.0;6103492.0;100.948;0.834;42403.0;0.701;0.005;216.2;tests performed;;;;;;5833;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;17/07/2020;2439670;2310;189714;350280;110;12857;4035058;3821;3138;579341;182;213;105;50.0;0.827;821.0;13.579;;;;;50767.0;6154259.0;101.788;0.84;42805.0;0.708;0.004;225.6;tests performed;;;;;;5833;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;18/07/2020;2442160;2490;198429;350420;140;13857;4039177;4118;3282;579572;232;229;107;50.0;0.827;807.0;13.347;;;;;48265.0;6202524.0;102.586;0.798;43139.0;0.713;0.005;217.4;tests performed;;;;;;5833;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;19/07/2020;2444340;2180;196143;350450;30;130;4042782;3606;3244;579622;5;215;106;49.0;0.81;792.0;13.099;;;319.541;5.285;35525.0;6238049.0;103.173;0.588;42748.0;0.707;0.005;217.9;tests performed;;;;;;5833;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
ITA;Europe;Italy;20/07/2020;2446240;1900;199143;350580;130;130;4045925;3142;3294;579837;215;215;105;47.0;0.777;792.0;13.099;;;;;24253.0;6262302.0;103.574;0.401;42794.0;0.708;0.005;214.9;tests performed;;;;;;5833;604618280;205859;479;23021;1624;35220084;20;113151;478;198;278;;318;8351;88
